127.0.0.1 - - [03/Aug/2015:01:06:47 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ReceiveObjects.jsp HTTP/1.1" 200 455
127.0.0.1 - - [03/Aug/2015:01:13:04 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:13:08 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 500 3697
127.0.0.1 - - [03/Aug/2015:01:13:55 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 500 3697
127.0.0.1 - - [03/Aug/2015:01:15:32 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:15:34 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ReceiveObjects.jsp HTTP/1.1" 500 3444
127.0.0.1 - - [03/Aug/2015:01:15:55 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:15:57 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 500 3691
127.0.0.1 - - [03/Aug/2015:01:17:33 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:17:53 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 495
127.0.0.1 - - [03/Aug/2015:01:18:13 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ReceiveObjects.jsp HTTP/1.1" 200 501
127.0.0.1 - - [03/Aug/2015:01:18:39 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:18:43 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ReceiveObjects.jsp HTTP/1.1" 200 489
127.0.0.1 - - [03/Aug/2015:01:18:50 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 517
127.0.0.1 - - [03/Aug/2015:01:19:22 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:19:24 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 517
127.0.0.1 - - [03/Aug/2015:01:20:17 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:01:20:20 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ReceiveObjects.jsp HTTP/1.1" 200 489
127.0.0.1 - - [03/Aug/2015:01:20:33 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 517
127.0.0.1 - - [03/Aug/2015:12:20:45 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:12:20:49 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 588
127.0.0.1 - - [03/Aug/2015:12:22:23 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/PassObjects HTTP/1.1" 200 643
127.0.0.1 - - [03/Aug/2015:12:22:25 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/something.com HTTP/1.1" 404 1039
127.0.0.1 - - [03/Aug/2015:12:36:39 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:12:36:43 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 337
127.0.0.1 - - [03/Aug/2015:12:37:50 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 388
127.0.0.1 - - [03/Aug/2015:12:38:10 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/JSTL-ForEachLoop.jsp HTTP/1.1" 200 411
127.0.0.1 - - [03/Aug/2015:12:38:35 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:12:38:37 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 411
127.0.0.1 - - [03/Aug/2015:12:45:36 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 515
127.0.0.1 - - [03/Aug/2015:12:48:08 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 485
127.0.0.1 - - [03/Aug/2015:12:48:17 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 485
127.0.0.1 - - [03/Aug/2015:12:48:42 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:12:48:45 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 485
127.0.0.1 - - [03/Aug/2015:12:49:29 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:12:49:30 -0400] "GET /JSTL-2---RefJavaObjectsForJSTL/ForEach HTTP/1.1" 200 485
127.0.0.1 - - [03/Aug/2015:13:08:07 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:13:08:10 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 -
127.0.0.1 - - [03/Aug/2015:13:08:16 -0400] "GET /PictureSquirrel HTTP/1.1" 302 -
127.0.0.1 - - [03/Aug/2015:13:08:18 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 -
127.0.0.1 - - [03/Aug/2015:13:09:46 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:13:09:48 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 274
127.0.0.1 - - [03/Aug/2015:13:31:18 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 528
127.0.0.1 - - [03/Aug/2015:13:31:18 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:31:18 -0400] "GET /images/logo.png HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:31:30 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 527
127.0.0.1 - - [03/Aug/2015:13:31:30 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:31:30 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 200 8228
127.0.0.1 - - [03/Aug/2015:13:31:41 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 527
127.0.0.1 - - [03/Aug/2015:13:31:42 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:31:42 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:13:33:37 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:13:33:39 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 528
127.0.0.1 - - [03/Aug/2015:13:33:39 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:33:39 -0400] "GET /images/logo.png HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:33:49 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 529
127.0.0.1 - - [03/Aug/2015:13:33:49 -0400] "GET /images/logo.png HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:33:49 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:33:54 -0400] "GET /PictureSquirrel/home.jsp HTTP/1.1" 200 529
127.0.0.1 - - [03/Aug/2015:13:33:54 -0400] "GET /images/logo.png HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:33:54 -0400] "GET /style/style.css HTTP/1.1" 404 981
127.0.0.1 - - [03/Aug/2015:13:35:56 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 561
127.0.0.1 - - [03/Aug/2015:13:35:56 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 200 1291
127.0.0.1 - - [03/Aug/2015:13:35:56 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:13:39:31 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 561
127.0.0.1 - - [03/Aug/2015:13:39:31 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:13:39:31 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:13:39:51 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 561
127.0.0.1 - - [03/Aug/2015:13:39:56 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 561
127.0.0.1 - - [03/Aug/2015:13:39:56 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 200 8228
127.0.0.1 - - [03/Aug/2015:13:39:56 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 200 1291
127.0.0.1 - - [03/Aug/2015:13:40:06 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 561
127.0.0.1 - - [03/Aug/2015:14:47:47 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:14:47:55 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 581
127.0.0.1 - - [03/Aug/2015:14:47:55 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:47:55 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:48:28 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 581
127.0.0.1 - - [03/Aug/2015:14:48:28 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:48:28 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:49:27 -0400] "GET /PictureSquirrel/header.jsp HTTP/1.1" 200 436
127.0.0.1 - - [03/Aug/2015:14:49:27 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:49:54 -0400] "GET /PictureSquirrel/header.jsp HTTP/1.1" 200 414
127.0.0.1 - - [03/Aug/2015:14:49:54 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:50:00 -0400] "GET /PictureSquirrel/header.jsp HTTP/1.1" 200 414
127.0.0.1 - - [03/Aug/2015:14:50:00 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:50:00 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:51:09 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 559
127.0.0.1 - - [03/Aug/2015:14:51:09 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 404 1013
127.0.0.1 - - [03/Aug/2015:14:51:53 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 559
127.0.0.1 - - [03/Aug/2015:14:51:53 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:51:53 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 200 8228
127.0.0.1 - - [03/Aug/2015:14:53:50 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 558
127.0.0.1 - - [03/Aug/2015:14:53:50 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:53:50 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:54:11 -0400] "GET /PictureSquirrel/Controller HTTP/1.1" 200 559
127.0.0.1 - - [03/Aug/2015:14:54:11 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:54:11 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:56:51 -0400] "GET / HTTP/1.1" 404 951
127.0.0.1 - - [03/Aug/2015:14:56:55 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 583
127.0.0.1 - - [03/Aug/2015:14:57:27 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 583
127.0.0.1 - - [03/Aug/2015:14:57:27 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 200 8228
127.0.0.1 - - [03/Aug/2015:14:57:27 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:58:43 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 588
127.0.0.1 - - [03/Aug/2015:14:58:43 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:58:43 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:14:58:48 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 588
127.0.0.1 - - [03/Aug/2015:15:11:02 -0400] "GET /PictureSquirrel/ HTTP/1.1" 500 3092
127.0.0.1 - - [03/Aug/2015:15:11:44 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 833
127.0.0.1 - - [03/Aug/2015:15:12:26 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 863
127.0.0.1 - - [03/Aug/2015:15:12:26 -0400] "GET /PictureSquirrel/style/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:12:26 -0400] "GET /PictureSquirrel/images/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 1283
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/cat.jpg HTTP/1.1" 200 12631
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/dog.jpg HTTP/1.1" 200 15782
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/chair.jpg HTTP/1.1" 200 13614
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/money.jpg HTTP/1.1" 200 26398
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/table.jpg HTTP/1.1" 200 18054
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/apple.jpg HTTP/1.1" 200 32526
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/water.jpg HTTP/1.1" 200 23996
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/house.jpg HTTP/1.1" 200 36270
127.0.0.1 - - [03/Aug/2015:15:17:32 -0400] "GET /PictureSquirrel/pics/glass.jpg HTTP/1.1" 200 30641
127.0.0.1 - - [03/Aug/2015:15:17:33 -0400] "GET /PictureSquirrel/pics/food.jpg HTTP/1.1" 200 28323
127.0.0.1 - - [03/Aug/2015:15:20:39 -0400] "GET /PictureSquirrel/ HTTP/1.1" 200 1323
